dataset,split,index,window_size,document_length,unique_words,token_count,node_count,node_embedding_dimension,edge_count,edge_embedding_dimension
SST-2,validation,713,3,20,19,32,26,768,82,1
SST-2,validation,611,3,20,19,31,25,768,79,1
SST-2,validation,585,3,8,8,14,12,768,34,1
SST-2,validation,768,3,12,12,17,15,768,43,1
SST-2,validation,72,3,13,13,18,16,768,46,1
SST-2,validation,527,3,5,5,10,8,768,22,1
SST-2,validation,567,3,10,10,14,12,768,34,1
SST-2,validation,294,3,18,17,29,24,768,74,1
SST-2,validation,640,3,22,21,37,33,768,101,1
SST-2,validation,526,3,15,15,30,23,768,71,1
SST-2,validation,139,3,8,8,17,13,768,37,1
SST-2,validation,820,3,17,16,31,25,768,75,1
SST-2,validation,680,3,7,7,13,11,768,31,1
SST-2,validation,678,3,17,15,28,23,768,73,1
SST-2,validation,96,3,34,30,52,41,768,131,1
SST-2,validation,644,3,21,20,32,28,768,86,1
SST-2,validation,332,3,17,16,25,22,768,64,1
SST-2,validation,449,3,4,4,10,8,768,22,1
SST-2,validation,316,3,11,10,17,14,768,42,1
SST-2,validation,265,3,7,7,10,8,768,22,1
SST-2,validation,120,3,20,17,29,21,768,69,1
SST-2,validation,302,3,7,7,13,11,768,31,1
SST-2,validation,86,3,10,10,16,13,768,39,1
SST-2,validation,696,3,25,23,32,27,768,83,1
SST-2,validation,39,3,20,18,33,29,768,89,1
SST-2,validation,450,3,25,23,41,34,768,110,1
SST-2,validation,192,3,21,21,34,28,768,88,1
SST-2,validation,634,3,14,14,22,19,768,57,1
SST-2,validation,568,3,14,14,21,19,768,55,1
SST-2,validation,231,3,11,11,14,12,768,34,1
SST-2,validation,362,3,26,26,43,39,768,119,1
SST-2,validation,761,3,17,16,28,24,768,74,1
SST-2,validation,314,3,18,16,24,20,768,62,1
SST-2,validation,215,3,8,8,12,10,768,28,1
SST-2,validation,456,3,18,16,27,23,768,69,1
SST-2,validation,483,3,18,17,25,21,768,65,1
SST-2,validation,137,3,33,30,44,37,768,119,1
SST-2,validation,198,3,30,27,42,35,768,113,1
SST-2,validation,110,3,23,22,35,29,768,89,1
SST-2,validation,275,3,5,5,10,8,768,22,1
SST-2,validation,168,3,7,7,16,11,768,33,1
SST-2,validation,591,3,14,12,20,16,768,50,1
SST-2,validation,479,3,18,14,23,17,768,55,1
SST-2,validation,548,3,4,4,12,8,768,22,1
SST-2,validation,656,3,18,17,24,20,768,60,1
SST-2,validation,819,3,12,11,19,15,768,45,1
SST-2,validation,578,3,22,20,30,25,768,79,1
SST-2,validation,388,3,5,5,8,6,768,16,1
SST-2,validation,857,3,9,9,18,15,768,45,1
SST-2,validation,487,3,24,23,34,30,768,92,1
SST-2,validation,306,3,10,10,20,16,768,48,1
SST-2,validation,529,3,12,11,20,15,768,49,1
SST-2,validation,259,3,21,18,26,21,768,67,1
SST-2,validation,260,3,31,27,38,32,768,100,1
SST-2,validation,533,3,26,23,41,35,768,109,1
SST-2,validation,704,3,13,13,20,18,768,52,1
SST-2,validation,650,3,26,23,35,30,768,94,1
SST-2,validation,451,3,24,21,34,28,768,90,1
SST-2,validation,867,3,14,14,20,18,768,52,1
SST-2,validation,445,3,25,23,41,34,768,108,1
SST-2,validation,63,3,15,15,22,20,768,58,1
SST-2,validation,825,3,8,6,12,8,768,26,1
SST-2,validation,718,3,15,15,23,21,768,61,1
SST-2,validation,342,3,19,19,28,25,768,75,1
SST-2,validation,65,3,19,18,27,23,768,71,1
SST-2,validation,209,3,2,2,5,3,768,7,1
SST-2,validation,755,3,25,24,41,35,768,107,1
SST-2,validation,865,3,25,23,44,38,768,120,1
SST-2,validation,78,3,13,12,19,16,768,48,1
SST-2,validation,513,3,11,10,16,13,768,39,1
SST-2,validation,710,3,6,6,11,9,768,25,1
SST-2,validation,549,3,31,25,40,32,768,106,1
SST-2,validation,298,3,14,14,18,16,768,46,1
SST-2,validation,760,3,17,17,20,18,768,52,1
SST-2,validation,514,3,20,19,30,25,768,75,1
SST-2,validation,783,3,38,31,49,38,768,130,1
SST-2,validation,584,3,23,20,31,25,768,81,1
SST-2,validation,692,3,11,11,17,14,768,42,1
SST-2,validation,457,3,7,7,12,10,768,28,1
SST-2,validation,377,3,21,21,31,26,768,80,1
SST-2,validation,49,3,10,9,14,11,768,33,1
SST-2,validation,208,3,38,33,53,45,768,145,1
SST-2,validation,785,3,23,23,32,29,768,87,1
SST-2,validation,239,3,15,15,21,19,768,55,1
SST-2,validation,717,3,26,23,32,25,768,79,1
SST-2,validation,581,3,2,2,8,6,768,16,1
SST-2,validation,630,3,9,8,14,10,768,32,1
SST-2,validation,684,3,22,22,35,29,768,91,1
SST-2,validation,866,3,11,11,16,14,768,40,1
SST-2,validation,559,3,13,13,18,15,768,45,1
SST-2,validation,426,3,19,19,33,26,768,86,1
SST-2,validation,33,3,33,30,39,33,768,103,1
SST-2,validation,31,3,32,31,49,42,768,132,1
SST-2,validation,235,3,19,18,25,22,768,66,1
SST-2,validation,381,3,21,20,26,22,768,68,1
SST-2,validation,507,3,19,19,30,25,768,75,1
SST-2,validation,723,3,7,7,13,11,768,31,1
SST-2,validation,109,3,15,15,21,19,768,55,1
SST-2,validation,77,3,19,18,29,24,768,76,1
SST-2,validation,804,3,6,6,11,9,768,25,1
SST-2,validation,82,3,11,11,25,23,768,67,1
SST-2,validation,357,3,32,29,39,33,768,103,1
SST-2,validation,495,3,13,12,19,15,768,47,1
SST-2,validation,596,3,7,7,11,9,768,25,1
SST-2,validation,196,3,8,8,13,11,768,31,1
SST-2,validation,290,3,12,12,26,22,768,66,1
SST-2,validation,679,3,12,12,16,14,768,40,1
SST-2,validation,5,3,17,15,26,22,768,68,1
SST-2,validation,54,3,15,14,23,20,768,60,1
SST-2,validation,664,3,21,20,35,32,768,96,1
SST-2,validation,606,3,10,10,16,13,768,39,1
SST-2,test,1511,3,22,19,31,23,768,75,1
SST-2,test,1799,3,10,10,16,14,768,40,1
SST-2,test,135,3,22,22,27,25,768,73,1
SST-2,test,408,3,16,16,28,26,768,76,1
SST-2,test,1693,3,27,24,43,32,768,106,1
SST-2,test,1740,3,35,30,48,39,768,129,1
SST-2,test,289,3,16,14,22,18,768,56,1
SST-2,test,1666,3,17,15,21,17,768,53,1
SST-2,test,757,3,26,24,38,30,768,96,1
SST-2,test,879,3,15,15,29,26,768,78,1
SST-2,test,551,3,5,5,10,8,768,22,1
SST-2,test,339,3,27,27,48,42,768,130,1
SST-2,test,453,3,29,27,45,38,768,118,1
SST-2,test,1704,3,17,17,26,24,768,70,1
SST-2,test,669,3,13,13,19,16,768,48,1
SST-2,test,1379,3,23,23,30,28,768,82,1
SST-2,test,497,3,13,13,18,16,768,46,1
SST-2,test,1394,3,23,22,34,30,768,92,1
SST-2,test,561,3,11,11,16,14,768,40,1
SST-2,test,1085,3,1,1,5,3,768,7,1
SST-2,test,1202,3,11,11,19,14,768,42,1
SST-2,test,270,3,18,17,24,20,768,62,1
SST-2,test,602,3,6,6,11,9,768,25,1
SST-2,test,220,3,13,13,21,19,768,55,1
SST-2,test,1456,3,20,18,33,28,768,86,1
SST-2,test,331,3,15,13,20,16,768,50,1
SST-2,test,307,3,16,15,29,25,768,77,1
SST-2,test,462,3,21,21,27,25,768,73,1
SST-2,test,1736,3,8,8,15,12,768,36,1
SST-2,test,1599,3,23,23,32,29,768,87,1
SST-2,test,109,3,15,15,22,19,768,57,1
SST-2,test,1395,3,11,11,16,14,768,40,1
SST-2,test,530,3,27,21,33,25,768,83,1
SST-2,test,677,3,12,12,17,15,768,43,1
SST-2,test,888,3,18,18,22,20,768,58,1
SST-2,test,526,3,19,18,30,26,768,78,1
SST-2,test,620,3,11,11,16,14,768,40,1
SST-2,test,1541,3,14,13,28,20,768,68,1
SST-2,test,1107,3,22,21,36,29,768,89,1
SST-2,test,535,3,13,13,24,22,768,64,1
SST-2,test,1292,3,18,18,28,22,768,68,1
SST-2,test,628,3,18,18,25,23,768,67,1
SST-2,test,552,3,4,4,14,11,768,33,1
SST-2,test,720,3,13,13,24,20,768,60,1
SST-2,test,1608,3,9,9,15,13,768,37,1
SST-2,test,1657,3,4,4,7,5,768,13,1
SST-2,test,1057,3,3,3,8,6,768,16,1
SST-2,test,1381,3,15,14,25,19,768,59,1
SST-2,test,1343,3,20,18,28,21,768,69,1
SST-2,test,203,3,11,10,14,11,768,33,1
SST-2,test,111,3,23,21,43,34,768,112,1
SST-2,test,583,3,22,22,33,29,768,89,1
SST-2,test,1040,3,15,15,22,20,768,58,1
SST-2,test,1683,3,24,22,36,32,768,98,1
SST-2,test,1422,3,11,10,14,11,768,31,1
SST-2,test,29,3,11,11,16,14,768,40,1
SST-2,test,782,3,9,9,19,17,768,49,1
SST-2,test,973,3,16,15,25,19,768,59,1
SST-2,test,65,3,22,20,40,30,768,100,1
SST-2,test,1328,3,16,14,20,16,768,50,1
SST-2,test,1373,3,14,12,25,18,768,56,1
SST-2,test,1161,3,18,18,21,19,768,55,1
SST-2,test,1758,3,11,9,18,14,768,42,1
SST-2,test,1461,3,9,9,14,12,768,34,1
SST-2,test,188,3,11,11,14,12,768,34,1
SST-2,test,427,3,7,5,10,6,768,18,1
SST-2,test,965,3,9,9,14,11,768,31,1
SST-2,test,298,3,33,30,41,34,768,110,1
SST-2,test,382,3,14,14,20,17,768,51,1
SST-2,test,1641,3,6,6,11,9,768,25,1
SST-2,test,1470,3,13,12,17,14,768,42,1
SST-2,test,932,3,12,11,20,17,768,51,1
SST-2,test,1494,3,18,17,31,25,768,77,1
SST-2,test,1536,3,13,13,19,17,768,49,1
SST-2,test,1117,3,20,18,24,20,768,62,1
SST-2,test,843,3,31,29,43,38,768,118,1
SST-2,test,1083,3,5,5,13,8,768,24,1
SST-2,test,1313,3,10,9,15,12,768,36,1
SST-2,test,173,3,17,14,27,22,768,68,1
SST-2,test,1319,3,21,20,27,24,768,72,1
SST-2,test,756,3,11,11,16,14,768,40,1
SST-2,test,374,3,20,20,31,28,768,84,1
SST-2,test,1312,3,16,15,21,18,768,54,1
SST-2,test,70,3,28,27,43,36,768,112,1
SST-2,test,482,3,18,18,26,24,768,70,1
SST-2,test,1075,3,8,7,13,10,768,30,1
SST-2,test,660,3,13,13,16,14,768,40,1
SST-2,test,994,3,13,12,16,13,768,39,1
SST-2,test,585,3,17,15,21,17,768,53,1
SST-2,test,544,3,19,19,26,23,768,69,1
SST-2,test,1775,3,30,28,39,34,768,104,1
SST-2,test,212,3,22,21,42,33,768,105,1
SST-2,test,1033,3,14,10,26,20,768,60,1
SST-2,test,1285,3,26,26,38,32,768,100,1
SST-2,test,962,3,15,14,22,18,768,54,1
SST-2,test,439,3,30,28,35,31,768,95,1
SST-2,test,1706,3,19,13,32,22,768,74,1
SST-2,test,993,3,34,33,49,42,768,134,1
SST-2,test,1628,3,20,18,33,26,768,84,1
SST-2,test,593,3,26,24,31,27,768,83,1
SST-2,test,23,3,11,11,16,14,768,40,1
SST-2,test,910,3,21,18,29,21,768,71,1
SST-2,test,485,3,17,16,26,19,768,61,1
SST-2,test,1270,3,9,9,14,12,768,34,1
SST-2,test,1632,3,23,21,33,28,768,88,1
SST-2,test,350,3,17,14,29,21,768,67,1
SST-2,test,1336,3,33,31,45,40,768,124,1
SST-2,test,1286,3,11,10,21,18,768,54,1
SST-2,test,1557,3,11,11,18,14,768,40,1
SST-2,test,881,3,4,4,7,5,768,13,1
SST-2,test,1640,3,18,17,29,23,768,71,1
SST-2,test,892,3,25,25,31,28,768,82,1
SST-2,test,575,3,21,19,25,21,768,65,1
SST-2,test,864,3,24,22,33,28,768,86,1
SST-2,test,1298,3,11,10,19,16,768,48,1
SST-2,test,365,3,12,11,17,14,768,42,1
SST-2,test,767,3,15,14,22,17,768,51,1
SST-2,test,422,3,23,22,35,32,768,96,1
SST-2,test,239,3,18,16,24,20,768,60,1
SST-2,test,478,3,19,16,31,26,768,80,1
SST-2,test,1762,3,15,15,22,19,768,55,1
SST-2,test,237,3,7,7,14,12,768,34,1
SST-2,test,722,3,10,10,14,12,768,34,1
SST-2,test,233,3,21,21,31,29,768,85,1
SST-2,test,354,3,12,12,18,16,768,46,1
SST-2,test,914,3,14,14,24,21,768,63,1
SST-2,test,1113,3,26,25,38,34,768,104,1
SST-2,test,527,3,9,9,16,14,768,40,1
SST-2,test,1047,3,15,13,19,15,768,47,1
SST-2,test,874,3,27,22,41,30,768,98,1
SST-2,test,1507,3,22,22,39,35,768,107,1
SST-2,test,978,3,12,12,19,16,768,48,1
SST-2,test,614,3,38,32,54,42,768,144,1
SST-2,test,115,3,7,7,16,11,768,33,1
SST-2,test,721,3,14,14,25,21,768,65,1
SST-2,test,1488,3,24,23,34,29,768,91,1
SST-2,test,1303,3,14,13,20,17,768,51,1
SST-2,test,1730,3,15,14,20,17,768,51,1
SST-2,test,1164,3,27,25,36,29,768,91,1
SST-2,test,394,3,16,15,23,19,768,59,1
SST-2,test,752,3,33,27,50,40,768,130,1
SST-2,test,1301,3,16,14,26,18,768,56,1
SST-2,test,1233,3,16,16,31,27,768,81,1
SST-2,test,1145,3,34,33,47,42,768,130,1
SST-2,test,438,3,18,18,35,29,768,89,1
SST-2,test,1004,3,26,23,34,29,768,91,1
SST-2,test,1569,3,9,9,13,11,768,31,1
SST-2,test,1078,3,14,14,20,18,768,52,1
SST-2,test,816,3,13,13,21,19,768,55,1
SST-2,test,464,3,7,7,13,11,768,31,1
