dataset,split,index,window_size,document_length,unique_words,token_count,node_count,node_embedding_dimension,edge_count,edge_embedding_dimension
SST-2,validation,713,2,20,19,32,26,768,54,1
SST-2,validation,611,2,20,19,31,25,768,52,1
SST-2,validation,585,2,8,8,14,12,768,23,1
SST-2,validation,768,2,12,12,17,15,768,29,1
SST-2,validation,72,2,13,13,18,16,768,31,1
SST-2,validation,527,2,5,5,10,8,768,15,1
SST-2,validation,567,2,10,10,14,12,768,23,1
SST-2,validation,294,2,18,17,29,24,768,49,1
SST-2,validation,640,2,22,21,37,33,768,67,1
SST-2,validation,526,2,15,15,30,23,768,48,1
SST-2,validation,139,2,8,8,17,13,768,26,1
SST-2,validation,820,2,17,16,31,25,768,51,1
SST-2,validation,680,2,7,7,13,11,768,21,1
SST-2,validation,678,2,17,15,28,23,768,48,1
SST-2,validation,96,2,34,30,52,41,768,88,1
SST-2,validation,644,2,21,20,32,28,768,57,1
SST-2,validation,332,2,17,16,25,22,768,44,1
SST-2,validation,449,2,4,4,10,8,768,15,1
SST-2,validation,316,2,11,10,17,14,768,28,1
SST-2,validation,265,2,7,7,10,8,768,15,1
SST-2,validation,120,2,20,17,29,21,768,45,1
SST-2,validation,302,2,7,7,13,11,768,21,1
SST-2,validation,86,2,10,10,16,13,768,26,1
SST-2,validation,696,2,25,23,32,27,768,56,1
SST-2,validation,39,2,20,18,33,29,768,59,1
SST-2,validation,450,2,25,23,41,34,768,72,1
SST-2,validation,192,2,21,21,34,28,768,58,1
SST-2,validation,634,2,14,14,22,19,768,38,1
SST-2,validation,568,2,14,14,21,19,768,37,1
SST-2,validation,231,2,11,11,14,12,768,23,1
SST-2,validation,362,2,26,26,43,39,768,79,1
SST-2,validation,761,2,17,16,28,24,768,49,1
SST-2,validation,314,2,18,16,24,20,768,41,1
SST-2,validation,215,2,8,8,12,10,768,19,1
SST-2,validation,456,2,18,16,27,23,768,47,1
SST-2,validation,483,2,18,17,25,21,768,43,1
SST-2,validation,137,2,33,30,44,37,768,78,1
SST-2,validation,198,2,30,27,42,35,768,74,1
SST-2,validation,110,2,23,22,35,29,768,59,1
SST-2,validation,275,2,5,5,10,8,768,15,1
SST-2,validation,168,2,7,7,16,11,768,22,1
SST-2,validation,591,2,14,12,20,16,768,33,1
SST-2,validation,479,2,18,14,23,17,768,37,1
SST-2,validation,548,2,4,4,12,8,768,15,1
SST-2,validation,656,2,18,17,24,20,768,41,1
SST-2,validation,819,2,12,11,19,15,768,31,1
SST-2,validation,578,2,22,20,30,25,768,52,1
SST-2,validation,388,2,5,5,8,6,768,11,1
SST-2,validation,857,2,9,9,18,15,768,30,1
SST-2,validation,487,2,24,23,34,30,768,61,1
SST-2,validation,306,2,10,10,20,16,768,33,1
SST-2,validation,529,2,12,11,20,15,768,32,1
SST-2,validation,259,2,21,18,26,21,768,44,1
SST-2,validation,260,2,31,27,38,32,768,66,1
SST-2,validation,533,2,26,23,41,35,768,72,1
SST-2,validation,704,2,13,13,20,18,768,35,1
SST-2,validation,650,2,26,23,35,30,768,62,1
SST-2,validation,451,2,24,21,34,28,768,59,1
SST-2,validation,867,2,14,14,20,18,768,35,1
SST-2,validation,445,2,25,23,41,34,768,71,1
SST-2,validation,63,2,15,15,22,20,768,39,1
SST-2,validation,825,2,8,6,12,8,768,17,1
SST-2,validation,718,2,15,15,23,21,768,41,1
SST-2,validation,342,2,19,19,28,25,768,50,1
SST-2,validation,65,2,19,18,27,23,768,47,1
SST-2,validation,209,2,2,2,5,3,768,5,1
SST-2,validation,755,2,25,24,41,35,768,71,1
SST-2,validation,865,2,25,23,44,38,768,79,1
SST-2,validation,78,2,13,12,19,16,768,32,1
SST-2,validation,513,2,11,10,16,13,768,26,1
SST-2,validation,710,2,6,6,11,9,768,17,1
SST-2,validation,549,2,31,25,40,32,768,69,1
SST-2,validation,298,2,14,14,18,16,768,31,1
SST-2,validation,760,2,17,17,20,18,768,35,1
SST-2,validation,514,2,20,19,30,25,768,50,1
SST-2,validation,783,2,38,31,49,38,768,84,1
SST-2,validation,584,2,23,20,31,25,768,53,1
SST-2,validation,692,2,11,11,17,14,768,28,1
SST-2,validation,457,2,7,7,12,10,768,19,1
SST-2,validation,377,2,21,21,31,26,768,53,1
SST-2,validation,49,2,10,9,14,11,768,22,1
SST-2,validation,208,2,38,33,53,45,768,95,1
SST-2,validation,785,2,23,23,32,29,768,58,1
SST-2,validation,239,2,15,15,21,19,768,37,1
SST-2,validation,717,2,26,23,32,25,768,52,1
SST-2,validation,581,2,2,2,8,6,768,11,1
SST-2,validation,630,2,9,8,14,10,768,21,1
SST-2,validation,684,2,22,22,35,29,768,60,1
SST-2,validation,866,2,11,11,16,14,768,27,1
SST-2,validation,559,2,13,13,18,15,768,30,1
SST-2,validation,426,2,19,19,33,26,768,56,1
SST-2,validation,33,2,33,30,39,33,768,69,1
SST-2,validation,31,2,32,31,49,42,768,87,1
SST-2,validation,235,2,19,18,25,22,768,44,1
SST-2,validation,381,2,21,20,26,22,768,45,1
SST-2,validation,507,2,19,19,30,25,768,50,1
SST-2,validation,723,2,7,7,13,11,768,21,1
SST-2,validation,109,2,15,15,21,19,768,37,1
SST-2,validation,77,2,19,18,29,24,768,50,1
SST-2,validation,804,2,6,6,11,9,768,17,1
SST-2,validation,82,2,11,11,25,23,768,45,1
SST-2,validation,357,2,32,29,39,33,768,68,1
SST-2,validation,495,2,13,12,19,15,768,31,1
SST-2,validation,596,2,7,7,11,9,768,17,1
SST-2,validation,196,2,8,8,13,11,768,21,1
SST-2,validation,290,2,12,12,26,22,768,45,1
SST-2,validation,679,2,12,12,16,14,768,27,1
SST-2,validation,5,2,17,15,26,22,768,45,1
SST-2,validation,54,2,15,14,23,20,768,40,1
SST-2,validation,664,2,21,20,35,32,768,64,1
SST-2,validation,606,2,10,10,16,13,768,26,1
SST-2,test,1511,2,22,19,31,23,768,49,1
SST-2,test,1799,2,10,10,16,14,768,27,1
SST-2,test,135,2,22,22,27,25,768,49,1
SST-2,test,408,2,16,16,28,26,768,51,1
SST-2,test,1693,2,27,24,43,32,768,69,1
SST-2,test,1740,2,35,30,48,39,768,84,1
SST-2,test,289,2,16,14,22,18,768,37,1
SST-2,test,1666,2,17,15,21,17,768,35,1
SST-2,test,757,2,26,24,38,30,768,63,1
SST-2,test,879,2,15,15,29,26,768,52,1
SST-2,test,551,2,5,5,10,8,768,15,1
SST-2,test,339,2,27,27,48,42,768,87,1
SST-2,test,453,2,29,27,45,38,768,78,1
SST-2,test,1704,2,17,17,26,24,768,47,1
SST-2,test,669,2,13,13,19,16,768,32,1
SST-2,test,1379,2,23,23,30,28,768,55,1
SST-2,test,497,2,13,13,18,16,768,31,1
SST-2,test,1394,2,23,22,34,30,768,61,1
SST-2,test,561,2,11,11,16,14,768,27,1
SST-2,test,1085,2,1,1,5,3,768,5,1
SST-2,test,1202,2,11,11,19,14,768,28,1
SST-2,test,270,2,18,17,24,20,768,41,1
SST-2,test,602,2,6,6,11,9,768,17,1
SST-2,test,220,2,13,13,21,19,768,37,1
SST-2,test,1456,2,20,18,33,28,768,57,1
SST-2,test,331,2,15,13,20,16,768,33,1
SST-2,test,307,2,16,15,29,25,768,51,1
SST-2,test,462,2,21,21,27,25,768,49,1
SST-2,test,1736,2,8,8,15,12,768,24,1
SST-2,test,1599,2,23,23,32,29,768,58,1
SST-2,test,109,2,15,15,22,19,768,38,1
SST-2,test,1395,2,11,11,16,14,768,27,1
SST-2,test,530,2,27,21,33,25,768,54,1
SST-2,test,677,2,12,12,17,15,768,29,1
SST-2,test,888,2,18,18,22,20,768,39,1
SST-2,test,526,2,19,18,30,26,768,53,1
SST-2,test,620,2,11,11,16,14,768,27,1
SST-2,test,1541,2,14,13,28,20,768,44,1
SST-2,test,1107,2,22,21,36,29,768,59,1
SST-2,test,535,2,13,13,24,22,768,43,1
SST-2,test,1292,2,18,18,28,22,768,45,1
SST-2,test,628,2,18,18,25,23,768,45,1
SST-2,test,552,2,4,4,14,11,768,22,1
SST-2,test,720,2,13,13,24,20,768,40,1
SST-2,test,1608,2,9,9,15,13,768,25,1
SST-2,test,1657,2,4,4,7,5,768,9,1
SST-2,test,1057,2,3,3,8,6,768,11,1
SST-2,test,1381,2,15,14,25,19,768,41,1
SST-2,test,1343,2,20,18,28,21,768,45,1
SST-2,test,203,2,11,10,14,11,768,22,1
SST-2,test,111,2,23,21,43,34,768,73,1
SST-2,test,583,2,22,22,33,29,768,59,1
SST-2,test,1040,2,15,15,22,20,768,39,1
SST-2,test,1683,2,24,22,36,32,768,65,1
SST-2,test,1422,2,11,10,14,11,768,22,1
SST-2,test,29,2,11,11,16,14,768,27,1
SST-2,test,782,2,9,9,19,17,768,33,1
SST-2,test,973,2,16,15,25,19,768,39,1
SST-2,test,65,2,22,20,40,30,768,65,1
SST-2,test,1328,2,16,14,20,16,768,33,1
SST-2,test,1373,2,14,12,25,18,768,37,1
SST-2,test,1161,2,18,18,21,19,768,37,1
SST-2,test,1758,2,11,9,18,14,768,28,1
SST-2,test,1461,2,9,9,14,12,768,23,1
SST-2,test,188,2,11,11,14,12,768,23,1
SST-2,test,427,2,7,5,10,6,768,12,1
SST-2,test,965,2,9,9,14,11,768,22,1
SST-2,test,298,2,33,30,41,34,768,72,1
SST-2,test,382,2,14,14,20,17,768,34,1
SST-2,test,1641,2,6,6,11,9,768,17,1
SST-2,test,1470,2,13,12,17,14,768,28,1
SST-2,test,932,2,12,11,20,17,768,34,1
SST-2,test,1494,2,18,17,31,25,768,51,1
SST-2,test,1536,2,13,13,19,17,768,33,1
SST-2,test,1117,2,20,18,24,20,768,41,1
SST-2,test,843,2,31,29,43,38,768,78,1
SST-2,test,1083,2,5,5,13,8,768,16,1
SST-2,test,1313,2,10,9,15,12,768,24,1
SST-2,test,173,2,17,14,27,22,768,46,1
SST-2,test,1319,2,21,20,27,24,768,48,1
SST-2,test,756,2,11,11,16,14,768,27,1
SST-2,test,374,2,20,20,31,28,768,56,1
SST-2,test,1312,2,16,15,21,18,768,36,1
SST-2,test,70,2,28,27,43,36,768,74,1
SST-2,test,482,2,18,18,26,24,768,47,1
SST-2,test,1075,2,8,7,13,10,768,20,1
SST-2,test,660,2,13,13,16,14,768,27,1
SST-2,test,994,2,13,12,16,13,768,26,1
SST-2,test,585,2,17,15,21,17,768,35,1
SST-2,test,544,2,19,19,26,23,768,46,1
SST-2,test,1775,2,30,28,39,34,768,69,1
SST-2,test,212,2,22,21,42,33,768,69,1
SST-2,test,1033,2,14,10,26,20,768,40,1
SST-2,test,1285,2,26,26,38,32,768,66,1
SST-2,test,962,2,15,14,22,18,768,36,1
SST-2,test,439,2,30,28,35,31,768,63,1
SST-2,test,1706,2,19,13,32,22,768,48,1
SST-2,test,993,2,34,33,49,42,768,88,1
SST-2,test,1628,2,20,18,33,26,768,56,1
SST-2,test,593,2,26,24,31,27,768,55,1
SST-2,test,23,2,11,11,16,14,768,27,1
SST-2,test,910,2,21,18,29,21,768,46,1
SST-2,test,485,2,17,16,26,19,768,40,1
SST-2,test,1270,2,9,9,14,12,768,23,1
SST-2,test,1632,2,23,21,33,28,768,58,1
SST-2,test,350,2,17,14,29,21,768,46,1
SST-2,test,1336,2,33,31,45,40,768,82,1
SST-2,test,1286,2,11,10,21,18,768,36,1
SST-2,test,1557,2,11,11,18,14,768,29,1
SST-2,test,881,2,4,4,7,5,768,9,1
SST-2,test,1640,2,18,17,29,23,768,47,1
SST-2,test,892,2,25,25,31,28,768,56,1
SST-2,test,575,2,21,19,25,21,768,43,1
SST-2,test,864,2,24,22,33,28,768,57,1
SST-2,test,1298,2,11,10,19,16,768,32,1
SST-2,test,365,2,12,11,17,14,768,28,1
SST-2,test,767,2,15,14,22,17,768,36,1
SST-2,test,422,2,23,22,35,32,768,64,1
SST-2,test,239,2,18,16,24,20,768,40,1
SST-2,test,478,2,19,16,31,26,768,53,1
SST-2,test,1762,2,15,15,22,19,768,38,1
SST-2,test,237,2,7,7,14,12,768,23,1
SST-2,test,722,2,10,10,14,12,768,23,1
SST-2,test,233,2,21,21,31,29,768,57,1
SST-2,test,354,2,12,12,18,16,768,31,1
SST-2,test,914,2,14,14,24,21,768,42,1
SST-2,test,1113,2,26,25,38,34,768,69,1
SST-2,test,527,2,9,9,16,14,768,27,1
SST-2,test,1047,2,15,13,19,15,768,31,1
SST-2,test,874,2,27,22,41,30,768,64,1
SST-2,test,1507,2,22,22,39,35,768,71,1
SST-2,test,978,2,12,12,19,16,768,32,1
SST-2,test,614,2,38,32,54,42,768,93,1
SST-2,test,115,2,7,7,16,11,768,22,1
SST-2,test,721,2,14,14,25,21,768,43,1
SST-2,test,1488,2,24,23,34,29,768,60,1
SST-2,test,1303,2,14,13,20,17,768,34,1
SST-2,test,1730,2,15,14,20,17,768,34,1
SST-2,test,1164,2,27,25,36,29,768,60,1
SST-2,test,394,2,16,15,23,19,768,39,1
SST-2,test,752,2,33,27,50,40,768,86,1
SST-2,test,1301,2,16,14,26,18,768,39,1
SST-2,test,1233,2,16,16,31,27,768,54,1
SST-2,test,1145,2,34,33,47,42,768,86,1
SST-2,test,438,2,18,18,35,29,768,59,1
SST-2,test,1004,2,26,23,34,29,768,60,1
SST-2,test,1569,2,9,9,13,11,768,21,1
SST-2,test,1078,2,14,14,20,18,768,35,1
SST-2,test,816,2,13,13,21,19,768,37,1
SST-2,test,464,2,7,7,13,11,768,21,1
