dataset,split,index,window_size,document_length,unique_words,token_count,node_count,node_embedding_dimension,edge_count,edge_embedding_dimension
SST-2,validation,542,5,11,11,18,16,768,74,1
SST-2,validation,67,5,3,3,9,7,768,29,1
SST-2,validation,722,5,18,18,25,23,768,109,1
SST-2,validation,328,5,8,8,15,13,768,59,1
SST-2,validation,333,5,12,11,20,15,768,75,1
SST-2,validation,797,5,16,16,23,20,768,98,1
SST-2,validation,753,5,28,24,35,27,768,149,1
SST-2,validation,244,5,5,5,12,9,768,39,1
SST-2,validation,300,5,6,6,14,11,768,51,1
SST-2,validation,76,5,27,24,34,29,768,147,1
SST-2,validation,250,5,15,14,20,17,768,83,1
SST-2,validation,713,5,20,19,32,26,768,134,1
SST-2,validation,611,5,20,19,31,25,768,133,1
SST-2,validation,585,5,8,8,14,12,768,54,1
SST-2,validation,768,5,12,12,17,15,768,69,1
SST-2,validation,72,5,13,13,18,16,768,74,1
SST-2,validation,527,5,5,5,10,8,768,34,1
SST-2,validation,567,5,10,10,14,12,768,54,1
SST-2,validation,294,5,18,17,29,24,768,120,1
SST-2,validation,640,5,22,21,37,33,768,167,1
SST-2,validation,526,5,15,15,30,23,768,117,1
SST-2,validation,139,5,8,8,17,13,768,57,1
SST-2,validation,820,5,17,16,31,25,768,123,1
SST-2,validation,680,5,7,7,13,11,768,49,1
SST-2,validation,678,5,17,15,28,23,768,119,1
SST-2,validation,96,5,34,30,52,41,768,219,1
SST-2,validation,644,5,21,20,32,28,768,142,1
SST-2,validation,332,5,17,16,25,22,768,104,1
SST-2,validation,449,5,4,4,10,8,768,34,1
SST-2,validation,316,5,11,10,17,14,768,68,1
SST-2,validation,265,5,7,7,10,8,768,34,1
SST-2,validation,120,5,20,17,29,21,768,113,1
SST-2,validation,302,5,7,7,13,11,768,49,1
SST-2,validation,86,5,10,10,16,13,768,63,1
SST-2,validation,696,5,25,23,32,27,768,133,1
SST-2,validation,39,5,20,18,33,29,768,147,1
SST-2,validation,450,5,25,23,41,34,768,182,1
SST-2,validation,192,5,21,21,34,28,768,144,1
SST-2,validation,634,5,14,14,22,19,768,91,1
SST-2,validation,568,5,14,14,21,19,768,89,1
SST-2,validation,231,5,11,11,14,12,768,54,1
SST-2,validation,362,5,26,26,43,39,768,197,1
SST-2,validation,761,5,17,16,28,24,768,120,1
SST-2,validation,314,5,18,16,24,20,768,98,1
SST-2,validation,215,5,8,8,12,10,768,44,1
SST-2,validation,456,5,18,16,27,23,768,113,1
SST-2,validation,483,5,18,17,25,21,768,105,1
SST-2,validation,137,5,33,30,44,37,768,195,1
SST-2,validation,198,5,30,27,42,35,768,189,1
SST-2,validation,110,5,23,22,35,29,768,145,1
SST-2,validation,275,5,5,5,10,8,768,34,1
SST-2,validation,168,5,7,7,16,11,768,51,1
SST-2,validation,591,5,14,12,20,16,768,82,1
SST-2,validation,479,5,18,14,23,17,768,91,1
SST-2,validation,548,5,4,4,12,8,768,32,1
SST-2,validation,656,5,18,17,24,20,768,98,1
SST-2,validation,819,5,12,11,19,15,768,73,1
SST-2,validation,578,5,22,20,30,25,768,131,1
SST-2,validation,388,5,5,5,8,6,768,24,1
SST-2,validation,857,5,9,9,18,15,768,73,1
SST-2,validation,487,5,24,23,34,30,768,152,1
SST-2,validation,306,5,10,10,20,16,768,78,1
SST-2,validation,529,5,12,11,20,15,768,77,1
SST-2,validation,259,5,21,18,26,21,768,107,1
SST-2,validation,260,5,31,27,38,32,768,164,1
SST-2,validation,533,5,26,23,41,35,768,177,1
SST-2,validation,704,5,13,13,20,18,768,84,1
SST-2,validation,650,5,26,23,35,30,768,156,1
SST-2,validation,451,5,24,21,34,28,768,150,1
SST-2,validation,867,5,14,14,20,18,768,84,1
SST-2,validation,445,5,25,23,41,34,768,176,1
SST-2,validation,63,5,15,15,22,20,768,94,1
SST-2,validation,825,5,8,6,12,8,768,34,1
SST-2,validation,718,5,15,15,23,21,768,99,1
SST-2,validation,342,5,19,19,28,25,768,123,1
SST-2,validation,65,5,19,18,27,23,768,117,1
SST-2,validation,209,5,2,2,5,3,768,9,1
SST-2,validation,755,5,25,24,41,35,768,175,1
SST-2,validation,865,5,25,23,44,38,768,194,1
SST-2,validation,78,5,13,12,19,16,768,78,1
SST-2,validation,513,5,11,10,16,13,768,63,1
SST-2,validation,710,5,6,6,11,9,768,39,1
SST-2,validation,549,5,31,25,40,32,768,176,1
SST-2,validation,298,5,14,14,18,16,768,74,1
SST-2,validation,760,5,17,17,20,18,768,84,1
SST-2,validation,514,5,20,19,30,25,768,117,1
SST-2,validation,783,5,38,31,49,38,768,214,1
SST-2,validation,584,5,23,20,31,25,768,131,1
SST-2,validation,692,5,11,11,17,14,768,66,1
SST-2,validation,457,5,7,7,12,10,768,44,1
SST-2,validation,377,5,21,21,31,26,768,134,1
SST-2,validation,49,5,10,9,14,11,768,49,1
SST-2,validation,208,5,38,33,53,45,768,241,1
SST-2,validation,785,5,23,23,32,29,768,143,1
SST-2,validation,239,5,15,15,21,19,768,89,1
SST-2,validation,717,5,26,23,32,25,768,125,1
SST-2,validation,581,5,2,2,8,6,768,24,1
SST-2,validation,630,5,9,8,14,10,768,48,1
SST-2,validation,684,5,22,22,35,29,768,149,1
SST-2,validation,866,5,11,11,16,14,768,64,1
SST-2,validation,559,5,13,13,18,15,768,73,1
SST-2,validation,426,5,19,19,33,26,768,136,1
SST-2,validation,33,5,33,30,39,33,768,167,1
SST-2,validation,31,5,32,31,49,42,768,218,1
SST-2,validation,235,5,19,18,25,22,768,108,1
SST-2,validation,381,5,21,20,26,22,768,108,1
SST-2,validation,507,5,19,19,30,25,768,119,1
SST-2,validation,723,5,7,7,13,11,768,49,1
SST-2,validation,109,5,15,15,21,19,768,89,1
SST-2,validation,77,5,19,18,29,24,768,126,1
SST-2,validation,804,5,6,6,11,9,768,39,1
SST-2,validation,82,5,11,11,25,23,768,109,1
SST-2,validation,357,5,32,29,39,33,768,173,1
SST-2,validation,495,5,13,12,19,15,768,75,1
SST-2,validation,596,5,7,7,11,9,768,39,1
SST-2,validation,196,5,8,8,13,11,768,49,1
SST-2,validation,290,5,12,12,26,22,768,108,1
SST-2,validation,679,5,12,12,16,14,768,64,1
SST-2,validation,5,5,17,15,26,22,768,108,1
SST-2,validation,54,5,15,14,23,20,768,96,1
SST-2,validation,664,5,21,20,35,32,768,158,1
SST-2,validation,606,5,10,10,16,13,768,61,1
SST-2,test,1511,5,22,19,31,23,768,117,1
SST-2,test,1799,5,10,10,16,14,768,64,1
SST-2,test,135,5,22,22,27,25,768,119,1
SST-2,test,408,5,16,16,28,26,768,124,1
SST-2,test,1693,5,27,24,43,32,768,176,1
SST-2,test,1740,5,35,30,48,39,768,213,1
SST-2,test,289,5,16,14,22,18,768,92,1
SST-2,test,1666,5,17,15,21,17,768,85,1
SST-2,test,757,5,26,24,38,30,768,154,1
SST-2,test,879,5,15,15,29,26,768,128,1
SST-2,test,551,5,5,5,10,8,768,34,1
SST-2,test,339,5,27,27,48,42,768,216,1
SST-2,test,453,5,29,27,45,38,768,194,1
SST-2,test,1704,5,17,17,26,24,768,114,1
SST-2,test,669,5,13,13,19,16,768,76,1
SST-2,test,1379,5,23,23,30,28,768,134,1
SST-2,test,497,5,13,13,18,16,768,74,1
SST-2,test,1394,5,23,22,34,30,768,152,1
SST-2,test,561,5,11,11,16,14,768,64,1
SST-2,test,1085,5,1,1,5,3,768,9,1
SST-2,test,1202,5,11,11,19,14,768,66,1
SST-2,test,270,5,18,17,24,20,768,100,1
SST-2,test,602,5,6,6,11,9,768,39,1
SST-2,test,220,5,13,13,21,19,768,89,1
SST-2,test,1456,5,20,18,33,28,768,140,1
SST-2,test,331,5,15,13,20,16,768,82,1
SST-2,test,307,5,16,15,29,25,768,127,1
SST-2,test,462,5,21,21,27,25,768,119,1
SST-2,test,1736,5,8,8,15,12,768,58,1
SST-2,test,1599,5,23,23,32,29,768,143,1
SST-2,test,109,5,15,15,22,19,768,93,1
SST-2,test,1395,5,11,11,16,14,768,64,1
SST-2,test,530,5,27,21,33,25,768,133,1
SST-2,test,677,5,12,12,17,15,768,69,1
SST-2,test,888,5,18,18,22,20,768,94,1
SST-2,test,526,5,19,18,30,26,768,128,1
SST-2,test,620,5,11,11,16,14,768,64,1
SST-2,test,1541,5,14,13,28,20,768,110,1
SST-2,test,1107,5,22,21,36,29,768,143,1
SST-2,test,535,5,13,13,24,22,768,104,1
SST-2,test,1292,5,18,18,28,22,768,110,1
SST-2,test,628,5,18,18,25,23,768,109,1
SST-2,test,552,5,4,4,14,11,768,53,1
SST-2,test,720,5,13,13,24,20,768,96,1
SST-2,test,1608,5,9,9,15,13,768,59,1
SST-2,test,1657,5,4,4,7,5,768,19,1
SST-2,test,1057,5,3,3,8,6,768,24,1
SST-2,test,1381,5,15,14,25,19,768,93,1
SST-2,test,1343,5,20,18,28,21,768,115,1
SST-2,test,203,5,11,10,14,11,768,51,1
SST-2,test,111,5,23,21,43,34,768,182,1
SST-2,test,583,5,22,22,33,29,768,145,1
SST-2,test,1040,5,15,15,22,20,768,94,1
SST-2,test,1683,5,24,22,36,32,768,160,1
SST-2,test,1422,5,11,10,14,11,768,49,1
SST-2,test,29,5,11,11,16,14,768,64,1
SST-2,test,782,5,9,9,19,17,768,79,1
SST-2,test,973,5,16,15,25,19,768,87,1
SST-2,test,65,5,22,20,40,30,768,166,1
SST-2,test,1328,5,16,14,20,16,768,80,1
SST-2,test,1373,5,14,12,25,18,768,94,1
SST-2,test,1161,5,18,18,21,19,768,89,1
SST-2,test,1758,5,11,9,18,14,768,66,1
SST-2,test,1461,5,9,9,14,12,768,54,1
SST-2,test,188,5,11,11,14,12,768,54,1
SST-2,test,427,5,7,5,10,6,768,24,1
SST-2,test,965,5,9,9,14,11,768,49,1
SST-2,test,298,5,33,30,41,34,768,176,1
SST-2,test,382,5,14,14,20,17,768,83,1
SST-2,test,1641,5,6,6,11,9,768,39,1
SST-2,test,1470,5,13,12,17,14,768,68,1
SST-2,test,932,5,12,11,20,17,768,79,1
SST-2,test,1494,5,18,17,31,25,768,125,1
SST-2,test,1536,5,13,13,19,17,768,79,1
SST-2,test,1117,5,20,18,24,20,768,100,1
SST-2,test,843,5,31,29,43,38,768,194,1
SST-2,test,1083,5,5,5,13,8,768,38,1
SST-2,test,1313,5,10,9,15,12,768,56,1
SST-2,test,173,5,17,14,27,22,768,114,1
SST-2,test,1319,5,21,20,27,24,768,118,1
SST-2,test,756,5,11,11,16,14,768,64,1
SST-2,test,374,5,20,20,31,28,768,138,1
SST-2,test,1312,5,16,15,21,18,768,88,1
SST-2,test,70,5,28,27,43,36,768,184,1
SST-2,test,482,5,18,18,26,24,768,114,1
SST-2,test,1075,5,8,7,13,10,768,48,1
SST-2,test,660,5,13,13,16,14,768,64,1
SST-2,test,994,5,13,12,16,13,768,61,1
SST-2,test,585,5,17,15,21,17,768,83,1
SST-2,test,544,5,19,19,26,23,768,111,1
SST-2,test,1775,5,30,28,39,34,768,170,1
SST-2,test,212,5,22,21,42,33,768,173,1
SST-2,test,1033,5,14,10,26,20,768,100,1
SST-2,test,1285,5,26,26,38,32,768,164,1
SST-2,test,962,5,15,14,22,18,768,86,1
SST-2,test,439,5,30,28,35,31,768,157,1
SST-2,test,1706,5,19,13,32,22,768,124,1
SST-2,test,993,5,34,33,49,42,768,224,1
SST-2,test,1628,5,20,18,33,26,768,138,1
SST-2,test,593,5,26,24,31,27,768,137,1
SST-2,test,23,5,11,11,16,14,768,64,1
SST-2,test,910,5,21,18,29,21,768,119,1
SST-2,test,485,5,17,16,26,19,768,97,1
SST-2,test,1270,5,9,9,14,12,768,54,1
SST-2,test,1632,5,23,21,33,28,768,146,1
SST-2,test,350,5,17,14,29,21,768,107,1
SST-2,test,1336,5,33,31,45,40,768,206,1
SST-2,test,1286,5,11,10,21,18,768,88,1
SST-2,test,1557,5,11,11,18,14,768,64,1
SST-2,test,881,5,4,4,7,5,768,19,1
SST-2,test,1640,5,18,17,29,23,768,119,1
SST-2,test,892,5,25,25,31,28,768,134,1
SST-2,test,575,5,21,19,25,21,768,107,1
SST-2,test,864,5,24,22,33,28,768,144,1
SST-2,test,1298,5,11,10,19,16,768,78,1
SST-2,test,365,5,12,11,17,14,768,68,1
SST-2,test,767,5,15,14,22,17,768,81,1
SST-2,test,422,5,23,22,35,32,768,154,1
SST-2,test,239,5,18,16,24,20,768,100,1
SST-2,test,478,5,19,16,31,26,768,134,1
SST-2,test,1762,5,15,15,22,19,768,89,1
SST-2,test,237,5,7,7,14,12,768,54,1
SST-2,test,722,5,10,10,14,12,768,54,1
SST-2,test,233,5,21,21,31,29,768,139,1
SST-2,test,354,5,12,12,18,16,768,74,1
SST-2,test,914,5,14,14,24,21,768,99,1
SST-2,test,1113,5,26,25,38,34,768,172,1
SST-2,test,527,5,9,9,16,14,768,64,1
SST-2,test,1047,5,15,13,19,15,768,73,1
SST-2,test,874,5,27,22,41,30,768,166,1
SST-2,test,1507,5,22,22,39,35,768,177,1
SST-2,test,978,5,12,12,19,16,768,78,1
SST-2,test,614,5,38,32,54,42,768,242,1
SST-2,test,115,5,7,7,16,11,768,53,1
SST-2,test,721,5,14,14,25,21,768,103,1
SST-2,test,1488,5,24,23,34,29,768,151,1
SST-2,test,1303,5,14,13,20,17,768,83,1
SST-2,test,1730,5,15,14,20,17,768,79,1
SST-2,test,1164,5,27,25,36,29,768,147,1
SST-2,test,394,5,16,15,23,19,768,97,1
SST-2,test,752,5,33,27,50,40,768,220,1
SST-2,test,1301,5,16,14,26,18,768,82,1
SST-2,test,1233,5,16,16,31,27,768,135,1
SST-2,test,1145,5,34,33,47,42,768,216,1
SST-2,test,438,5,18,18,35,29,768,145,1
SST-2,test,1004,5,26,23,34,29,768,147,1
SST-2,test,1569,5,9,9,13,11,768,49,1
SST-2,test,1078,5,14,14,20,18,768,84,1
SST-2,test,816,5,13,13,21,19,768,89,1
SST-2,test,464,5,7,7,13,11,768,49,1
