dataset,split,index,window_size,document_length,unique_words,token_count,node_count,node_embedding_dimension,edge_count,edge_embedding_dimension
SST-2,validation,753,4,28,24,35,27,768,119,1
SST-2,validation,244,4,5,5,12,9,768,33,1
SST-2,validation,300,4,6,6,14,11,768,43,1
SST-2,validation,76,4,27,24,34,29,768,121,1
SST-2,validation,250,4,15,14,20,17,768,67,1
SST-2,validation,713,4,20,19,32,26,768,108,1
SST-2,validation,611,4,20,19,31,25,768,106,1
SST-2,validation,585,4,8,8,14,12,768,44,1
SST-2,validation,768,4,12,12,17,15,768,56,1
SST-2,validation,72,4,13,13,18,16,768,60,1
SST-2,validation,527,4,5,5,10,8,768,28,1
SST-2,validation,567,4,10,10,14,12,768,44,1
SST-2,validation,294,4,18,17,29,24,768,97,1
SST-2,validation,640,4,22,21,37,33,768,134,1
SST-2,validation,526,4,15,15,30,23,768,94,1
SST-2,validation,139,4,8,8,17,13,768,47,1
SST-2,validation,820,4,17,16,31,25,768,99,1
SST-2,validation,680,4,7,7,13,11,768,40,1
SST-2,validation,678,4,17,15,28,23,768,96,1
SST-2,validation,96,4,34,30,52,41,768,175,1
SST-2,validation,644,4,21,20,32,28,768,114,1
SST-2,validation,332,4,17,16,25,22,768,84,1
SST-2,validation,449,4,4,4,10,8,768,28,1
SST-2,validation,316,4,11,10,17,14,768,55,1
SST-2,validation,265,4,7,7,10,8,768,28,1
SST-2,validation,120,4,20,17,29,21,768,91,1
SST-2,validation,302,4,7,7,13,11,768,40,1
SST-2,validation,86,4,10,10,16,13,768,51,1
SST-2,validation,696,4,25,23,32,27,768,108,1
SST-2,validation,39,4,20,18,33,29,768,118,1
SST-2,validation,450,4,25,23,41,34,768,146,1
SST-2,validation,192,4,21,21,34,28,768,116,1
SST-2,validation,634,4,14,14,22,19,768,75,1
SST-2,validation,568,4,14,14,21,19,768,72,1
SST-2,validation,231,4,11,11,14,12,768,44,1
SST-2,validation,362,4,26,26,43,39,768,158,1
SST-2,validation,761,4,17,16,28,24,768,97,1
SST-2,validation,314,4,18,16,24,20,768,80,1
SST-2,validation,215,4,8,8,12,10,768,36,1
SST-2,validation,456,4,18,16,27,23,768,91,1
SST-2,validation,483,4,18,17,25,21,768,86,1
SST-2,validation,137,4,33,30,44,37,768,157,1
SST-2,validation,198,4,30,27,42,35,768,151,1
SST-2,validation,110,4,23,22,35,29,768,117,1
SST-2,validation,275,4,5,5,10,8,768,28,1
SST-2,validation,168,4,7,7,16,11,768,42,1
SST-2,validation,591,4,14,12,20,16,768,66,1
SST-2,validation,479,4,18,14,23,17,768,73,1
SST-2,validation,548,4,4,4,12,8,768,27,1
SST-2,validation,656,4,18,17,24,20,768,79,1
SST-2,validation,819,4,12,11,19,15,768,59,1
SST-2,validation,578,4,22,20,30,25,768,105,1
SST-2,validation,388,4,5,5,8,6,768,20,1
SST-2,validation,857,4,9,9,18,15,768,59,1
SST-2,validation,487,4,24,23,34,30,768,122,1
SST-2,validation,306,4,10,10,20,16,768,63,1
SST-2,validation,529,4,12,11,20,15,768,63,1
SST-2,validation,259,4,21,18,26,21,768,89,1
SST-2,validation,260,4,31,27,38,32,768,132,1
SST-2,validation,533,4,26,23,41,35,768,144,1
SST-2,validation,704,4,13,13,20,18,768,68,1
SST-2,validation,650,4,26,23,35,30,768,125,1
SST-2,validation,451,4,24,21,34,28,768,120,1
SST-2,validation,867,4,14,14,20,18,768,68,1
SST-2,validation,445,4,25,23,41,34,768,142,1
SST-2,validation,63,4,15,15,22,20,768,76,1
SST-2,validation,825,4,8,6,12,8,768,30,1
SST-2,validation,718,4,15,15,23,21,768,80,1
SST-2,validation,342,4,19,19,28,25,768,99,1
SST-2,validation,65,4,19,18,27,23,768,94,1
SST-2,validation,209,4,2,2,5,3,768,8,1
SST-2,validation,755,4,25,24,41,35,768,141,1
SST-2,validation,865,4,25,23,44,38,768,158,1
SST-2,validation,78,4,13,12,19,16,768,63,1
SST-2,validation,513,4,11,10,16,13,768,51,1
SST-2,validation,710,4,6,6,11,9,768,32,1
SST-2,validation,549,4,31,25,40,32,768,141,1
SST-2,validation,298,4,14,14,18,16,768,60,1
SST-2,validation,760,4,17,17,20,18,768,68,1
SST-2,validation,514,4,20,19,30,25,768,96,1
SST-2,validation,783,4,38,31,49,38,768,173,1
SST-2,validation,584,4,23,20,31,25,768,106,1
SST-2,validation,692,4,11,11,17,14,768,55,1
SST-2,validation,457,4,7,7,12,10,768,36,1
SST-2,validation,377,4,21,21,31,26,768,107,1
SST-2,validation,49,4,10,9,14,11,768,41,1
SST-2,validation,208,4,38,33,53,45,768,193,1
SST-2,validation,785,4,23,23,32,29,768,115,1
SST-2,validation,239,4,15,15,21,19,768,72,1
SST-2,validation,717,4,26,23,32,25,768,102,1
SST-2,validation,581,4,2,2,8,6,768,20,1
SST-2,validation,630,4,9,8,14,10,768,41,1
SST-2,validation,684,4,22,22,35,29,768,120,1
SST-2,validation,866,4,11,11,16,14,768,52,1
SST-2,validation,559,4,13,13,18,15,768,59,1
SST-2,validation,426,4,19,19,33,26,768,113,1
SST-2,validation,33,4,33,30,39,33,768,135,1
SST-2,validation,31,4,32,31,49,42,768,175,1
SST-2,validation,235,4,19,18,25,22,768,87,1
SST-2,validation,381,4,21,20,26,22,768,88,1
SST-2,validation,507,4,19,19,30,25,768,97,1
SST-2,validation,723,4,7,7,13,11,768,40,1
SST-2,validation,109,4,15,15,21,19,768,72,1
SST-2,validation,77,4,19,18,29,24,768,101,1
SST-2,validation,804,4,6,6,11,9,768,32,1
SST-2,validation,82,4,11,11,25,23,768,88,1
SST-2,validation,357,4,32,29,39,33,768,138,1
SST-2,validation,495,4,13,12,19,15,768,62,1
SST-2,validation,596,4,7,7,11,9,768,32,1
SST-2,validation,196,4,8,8,13,11,768,40,1
SST-2,validation,290,4,12,12,26,22,768,87,1
SST-2,validation,679,4,12,12,16,14,768,52,1
SST-2,validation,5,4,17,15,26,22,768,88,1
SST-2,validation,54,4,15,14,23,20,768,79,1
SST-2,validation,664,4,21,20,35,32,768,127,1
SST-2,validation,606,4,10,10,16,13,768,51,1
SST-2,test,1511,4,22,19,31,23,768,97,1
SST-2,test,1799,4,10,10,16,14,768,52,1
SST-2,test,135,4,22,22,27,25,768,96,1
SST-2,test,408,4,16,16,28,26,768,100,1
SST-2,test,1693,4,27,24,43,32,768,141,1
SST-2,test,1740,4,35,30,48,39,768,173,1
SST-2,test,289,4,16,14,22,18,768,74,1
SST-2,test,1666,4,17,15,21,17,768,69,1
SST-2,test,757,4,26,24,38,30,768,126,1
SST-2,test,879,4,15,15,29,26,768,103,1
SST-2,test,551,4,5,5,10,8,768,28,1
SST-2,test,339,4,27,27,48,42,768,173,1
SST-2,test,453,4,29,27,45,38,768,156,1
SST-2,test,1704,4,17,17,26,24,768,92,1
SST-2,test,669,4,13,13,19,16,768,63,1
SST-2,test,1379,4,23,23,30,28,768,108,1
SST-2,test,497,4,13,13,18,16,768,60,1
SST-2,test,1394,4,23,22,34,30,768,122,1
SST-2,test,561,4,11,11,16,14,768,52,1
SST-2,test,1085,4,1,1,5,3,768,8,1
SST-2,test,1202,4,11,11,19,14,768,54,1
SST-2,test,270,4,18,17,24,20,768,82,1
SST-2,test,602,4,6,6,11,9,768,32,1
SST-2,test,220,4,13,13,21,19,768,72,1
SST-2,test,1456,4,20,18,33,28,768,113,1
SST-2,test,331,4,15,13,20,16,768,66,1
SST-2,test,307,4,16,15,29,25,768,102,1
SST-2,test,462,4,21,21,27,25,768,96,1
SST-2,test,1736,4,8,8,15,12,768,47,1
SST-2,test,1599,4,23,23,32,29,768,115,1
SST-2,test,109,4,15,15,22,19,768,75,1
SST-2,test,1395,4,11,11,16,14,768,52,1
SST-2,test,530,4,27,21,33,25,768,108,1
SST-2,test,677,4,12,12,17,15,768,56,1
SST-2,test,888,4,18,18,22,20,768,76,1
SST-2,test,526,4,19,18,30,26,768,103,1
SST-2,test,620,4,11,11,16,14,768,52,1
SST-2,test,1541,4,14,13,28,20,768,89,1
SST-2,test,1107,4,22,21,36,29,768,116,1
SST-2,test,535,4,13,13,24,22,768,84,1
SST-2,test,1292,4,18,18,28,22,768,89,1
SST-2,test,628,4,18,18,25,23,768,88,1
SST-2,test,552,4,4,4,14,11,768,43,1
SST-2,test,720,4,13,13,24,20,768,78,1
SST-2,test,1608,4,9,9,15,13,768,48,1
SST-2,test,1657,4,4,4,7,5,768,16,1
SST-2,test,1057,4,3,3,8,6,768,20,1
SST-2,test,1381,4,15,14,25,19,768,77,1
SST-2,test,1343,4,20,18,28,21,768,93,1
SST-2,test,203,4,11,10,14,11,768,43,1
SST-2,test,111,4,23,21,43,34,768,149,1
SST-2,test,583,4,22,22,33,29,768,118,1
SST-2,test,1040,4,15,15,22,20,768,76,1
SST-2,test,1683,4,24,22,36,32,768,130,1
SST-2,test,1422,4,11,10,14,11,768,40,1
SST-2,test,29,4,11,11,16,14,768,52,1
SST-2,test,782,4,9,9,19,17,768,64,1
SST-2,test,973,4,16,15,25,19,768,74,1
SST-2,test,65,4,22,20,40,30,768,133,1
SST-2,test,1328,4,16,14,20,16,768,66,1
SST-2,test,1373,4,14,12,25,18,768,75,1
SST-2,test,1161,4,18,18,21,19,768,72,1
SST-2,test,1758,4,11,9,18,14,768,56,1
SST-2,test,1461,4,9,9,14,12,768,44,1
SST-2,test,188,4,11,11,14,12,768,44,1
SST-2,test,427,4,7,5,10,6,768,21,1
SST-2,test,965,4,9,9,14,11,768,40,1
SST-2,test,298,4,33,30,41,34,768,143,1
SST-2,test,382,4,14,14,20,17,768,67,1
SST-2,test,1641,4,6,6,11,9,768,32,1
SST-2,test,1470,4,13,12,17,14,768,55,1
SST-2,test,932,4,12,11,20,17,768,65,1
SST-2,test,1494,4,18,17,31,25,768,101,1
SST-2,test,1536,4,13,13,19,17,768,64,1
SST-2,test,1117,4,20,18,24,20,768,82,1
SST-2,test,843,4,31,29,43,38,768,156,1
SST-2,test,1083,4,5,5,13,8,768,31,1
SST-2,test,1313,4,10,9,15,12,768,47,1
SST-2,test,173,4,17,14,27,22,768,91,1
SST-2,test,1319,4,21,20,27,24,768,95,1
SST-2,test,756,4,11,11,16,14,768,52,1
SST-2,test,374,4,20,20,31,28,768,111,1
SST-2,test,1312,4,16,15,21,18,768,71,1
SST-2,test,70,4,28,27,43,36,768,148,1
SST-2,test,482,4,18,18,26,24,768,92,1
SST-2,test,1075,4,8,7,13,10,768,39,1
SST-2,test,660,4,13,13,16,14,768,52,1
SST-2,test,994,4,13,12,16,13,768,51,1
SST-2,test,585,4,17,15,21,17,768,68,1
SST-2,test,544,4,19,19,26,23,768,91,1
SST-2,test,1775,4,30,28,39,34,768,137,1
SST-2,test,212,4,22,21,42,33,768,139,1
SST-2,test,1033,4,14,10,26,20,768,80,1
SST-2,test,1285,4,26,26,38,32,768,132,1
SST-2,test,962,4,15,14,22,18,768,70,1
SST-2,test,439,4,30,28,35,31,768,126,1
SST-2,test,1706,4,19,13,32,22,768,99,1
SST-2,test,993,4,34,33,49,42,768,179,1
SST-2,test,1628,4,20,18,33,26,768,111,1
SST-2,test,593,4,26,24,31,27,768,110,1
SST-2,test,23,4,11,11,16,14,768,52,1
SST-2,test,910,4,21,18,29,21,768,96,1
SST-2,test,485,4,17,16,26,19,768,79,1
SST-2,test,1270,4,9,9,14,12,768,44,1
SST-2,test,1632,4,23,21,33,28,768,117,1
SST-2,test,350,4,17,14,29,21,768,87,1
SST-2,test,1336,4,33,31,45,40,768,165,1
SST-2,test,1286,4,11,10,21,18,768,71,1
SST-2,test,1557,4,11,11,18,14,768,52,1
SST-2,test,881,4,4,4,7,5,768,16,1
SST-2,test,1640,4,18,17,29,23,768,95,1
SST-2,test,892,4,25,25,31,28,768,108,1
SST-2,test,575,4,21,19,25,21,768,86,1
SST-2,test,864,4,24,22,33,28,768,115,1
SST-2,test,1298,4,11,10,19,16,768,63,1
SST-2,test,365,4,12,11,17,14,768,55,1
SST-2,test,767,4,15,14,22,17,768,68,1
SST-2,test,422,4,23,22,35,32,768,125,1
SST-2,test,239,4,18,16,24,20,768,80,1
SST-2,test,478,4,19,16,31,26,768,107,1
SST-2,test,1762,4,15,15,22,19,768,72,1
SST-2,test,237,4,7,7,14,12,768,44,1
SST-2,test,722,4,10,10,14,12,768,44,1
SST-2,test,233,4,21,21,31,29,768,112,1
SST-2,test,354,4,12,12,18,16,768,60,1
SST-2,test,914,4,14,14,24,21,768,81,1
SST-2,test,1113,4,26,25,38,34,768,138,1
SST-2,test,527,4,9,9,16,14,768,52,1
SST-2,test,1047,4,15,13,19,15,768,60,1
SST-2,test,874,4,27,22,41,30,768,132,1
SST-2,test,1507,4,22,22,39,35,768,142,1
SST-2,test,978,4,12,12,19,16,768,63,1
SST-2,test,614,4,38,32,54,42,768,194,1
SST-2,test,115,4,7,7,16,11,768,43,1
SST-2,test,721,4,14,14,25,21,768,84,1
SST-2,test,1488,4,24,23,34,29,768,121,1
SST-2,test,1303,4,14,13,20,17,768,67,1
SST-2,test,1730,4,15,14,20,17,768,65,1
SST-2,test,1164,4,27,25,36,29,768,119,1
SST-2,test,394,4,16,15,23,19,768,78,1
SST-2,test,752,4,33,27,50,40,768,175,1
SST-2,test,1301,4,16,14,26,18,768,69,1
SST-2,test,1233,4,16,16,31,27,768,108,1
SST-2,test,1145,4,34,33,47,42,768,173,1
SST-2,test,438,4,18,18,35,29,768,117,1
SST-2,test,1004,4,26,23,34,29,768,121,1
SST-2,test,1569,4,9,9,13,11,768,40,1
SST-2,test,1078,4,14,14,20,18,768,68,1
SST-2,test,816,4,13,13,21,19,768,72,1
SST-2,test,464,4,7,7,13,11,768,40,1
